Country,Year,Energy Type,Installed Capacity (MW),Production (GWh),Investments (USD),Renewable Energy Jobs,Electricity Prices,Investment/MW,Gross Revenue,ROI
Australia,2019,Hydro,47716.23141662147,16747.77291631283,6877185475.373275,944115,0.2681173366548221,144126.7524949105,4490368269.22156,-57.559100515089824
France,2010,Wind,23262.33263072498,46863.547380742566,1285577768.4645512,126718,0.4094461599146758,55264.353273263536,19188099515.024506,870.1680435608624
Germany,2011,Biomass,3206.5336158527707,34086.52432162509,6451188682.295914,6389,0.3624105549604252,2011888.679539146,12353316196.07218,24.467844964491757
Japan,2008,Solar,3558.147719698098,95107.02230053,7473384688.248927,628367,0.3579394628792834,2100358.1854895637,34042556478.29974,196.08621306070506
Canada,2016,Biomass,38657.39148943751,90916.45158003613,6889340109.901086,983763,0.3407581168318023,178215.33850217192,30980518829.44285,192.2970403246208
China,2011,Solar,43809.05068581443,36361.01447187482,9362684886.688372,191164,0.4544214390416951,213715.76740694023,16523224521.325256,14.711710036630757
Russia,2017,Geothermal,26738.14844792876,17258.402936751314,2900517951.4408264,829765,0.3426131622841321,108478.63894126564,5912956006.13412,32.50810608077658
Australia,2009,Hydro,36134.279600097405,45110.17515822137,7259697136.571822,529123,0.1143430719219073,200908.86595542514,5158036002.526342,-53.817310301386115
China,2004,Solar,9687.66292502945,83923.54617623087,4628264777.451451,140645,0.1247423889064443,477748.32932034344,10468823635.523327,47.02562818450465
Canada,2004,Geothermal,48255.34566539011,67527.9991882221,2687979959.809561,622636,0.2312882705033911,55703.2577996316,15618434142.798285,277.68072473048267
Australia,2020,Wind,42999.34652977105,29796.1839574879,5123814858.645628,255643,0.4898459786872027,119160.29596166307,14595540891.79959,85.1569941810397
India,2006,Geothermal,19812.369102157816,8696.273735605362,4009563646.608843,856027,0.3065457103262019,202376.78926404368,2665805409.4722395,-56.78398776329493
Germany,2015,Wind,19545.845497751372,44835.92274985111,6607289221.812203,624411,0.3275032868841042,338040.59397544764,14683912071.058022,44.45474574775614
Japan,2016,Biomass,43793.360871626464,88570.46724698099,826521599.8526634,227916,0.4954606900137306,18873.21693065497,43883184817.02773,3351.0979672101435
Australia,2018,Hydro,39896.7976926225,3681.91610366642,1988339754.6395197,75454,0.1236478328864883,49837.07639791834,455260947.08821565,-85.11725096695109
Russia,2010,Geothermal,34183.73542235749,30033.749563435675,4810998285.0936165,937275,0.0749237413219156,140739.39625530326,2250240883.21805,-69.59764923168599
Brazil,2020,Geothermal,4911.022349888705,22757.74248727004,1840409666.642681,933849,0.1765526944301738,374750.82284738304,4017940755.2755704,41.906529739836465
India,2007,Geothermal,17607.588248416818,69845.61573410007,9176658680.203333,211547,0.2460791037248732,521176.35594008456,17187546518.959248,21.74262579281164
USA,2001,Biomass,27672.029171952305,11225.866407473752,7862566087.128379,941756,0.3239875704133038,284134.0632546631,3637041183.1417437,-69.9325036782545
France,2007,Solar,2162.5634016996655,87518.13039648053,6068886570.264078,281973,0.2616639969677438,2806339.257149289,22900343806.687283,145.2710773551173
India,2017,Biomass,32591.504214707875,27028.637095965347,4098635785.4188657,103025,0.2444739646084059,125757.79744370423,6607798068.812479,4.792642469186143
Brazil,2014,Wind,36970.04926726887,45406.45734177547,8276032232.510308,841940,0.4880486226312593,223857.7550351664,22160558964.21855,74.04914483244936
Russia,2003,Hydro,11060.369485098705,21075.665997195276,7018267759.996435,49626,0.2933206506420354,634541.8902552876,6181928063.01154,-42.745797419397086
Australia,2007,Solar,6111.752983136883,59329.3346016098,7858042959.890286,204967,0.2282948029311738,1285726.5307632105,13544578750.91218,12.037771147739297
Canada,2001,Hydro,44372.66642198113,97373.16897115303,299563807.4985646,655390,0.3235307208049249,6751.08871415868,31503211544.29689,6735.634676559215
Canada,2023,Geothermal,2242.661747782645,8665.016012919114,6031226411.786105,438708,0.4912424616453382,2689316.129705817,4256623796.382659,-54.12532578379265
India,2015,Wind,21947.537081462026,74990.5038452954,9359777295.806978,406277,0.1125645188345482,426461.39569403935,8441269982.506014,-41.37867477801087
Canada,2007,Geothermal,10310.210850954723,7621.974987579741,8834862577.067625,804711,0.2715499578605718,856904.1608154423,2069746986.6916108,-84.77242255197504
China,2002,Geothermal,12909.396860080624,17862.800993583918,7496814392.138386,323260,0.2236909022920045,580725.3796124728,3995746071.7173014,-65.35548553343052
India,2001,Wind,46572.42848420788,39839.88971965575,115029066.02398916,771607,0.4283031183144656,2469.896240497617,17063549000.232979,9542.177610864335
Australia,2016,Wind,15483.786283763082,4471.172868740703,6552339493.423424,249652,0.0774899171907103,423174.2400303257,346470815.3440677,-96.56296762095916
USA,2004,Geothermal,41490.563668895666,54065.37772246392,9625191001.669222,716417,0.3653807153762272,231985.0623982957,19754446389.319805,33.404003627887114
Japan,2023,Wind,46004.03580889465,80865.42990602921,4830673756.13148,786947,0.4863915753790632,105005.43422317512,39332263845.69875,429.24235397295877
Australia,2001,Hydro,1678.3293887761447,26667.14155572726,9163542988.395151,398217,0.3461905073096067,5459919.280253623,9231911263.674314,-34.515041518463605
India,2017,Solar,25126.426164513025,12742.519177863998,9867509071.20287,712334,0.1882079892804528,392714.3878956855,2398243912.8333917,-84.20210681243715
Australia,2017,Biomass,40516.71628660982,70456.99016072007,1909678634.2894988,999456,0.0701970579948762,47133.10478521231,4945873424.45649,68.3433886818763
China,2000,Solar,12185.844974892978,79674.04949177844,377448585.36404544,714201,0.4674451997259827,30974.3465587917,37243251977.6622,6313.618893850654
Germany,2008,Biomass,38179.62380680979,49296.693341560465,4262944443.729137,451078,0.1188875292973162,111654.96195823674,5860762073.905582,-10.636992850271357
India,2009,Hydro,37893.162413210695,75799.1969749007,1860536809.875952,386634,0.1844690007383559,49099.53910912732,13982602122.72974,388.49833722882926
Germany,2000,Solar,18043.887114661764,61644.42655936184,6797117118.403805,375364,0.2043990712789313,376699.15995432774,12600063538.255846,20.49286715526835
Japan,2010,Wind,20069.45115448464,63808.88262566449,9776572794.28558,969948,0.3792074857048841,487137.0282640214,24196805946.116295,60.87359237143496
Japan,2003,Geothermal,48680.06563546841,61145.20422921161,4759307908.025211,527732,0.4650680504914956,97767.08075261033,28436680927.783794,288.37248945149673
USA,2006,Solar,40503.662057501795,84289.71194608769,435536891.3057856,530880,0.2248557456161192,10753.025015058327,18953026027.405457,2728.570245996495
Canada,2016,Hydro,1573.3830114431817,97747.01325814698,3429908550.6377826,885793,0.0639571050565876,2179957.788848697,6251615995.918967,18.47401577490228
France,2018,Solar,47933.17680944162,63165.50807721792,5644758366.901525,404090,0.2325396183614737,117763.07648754986,14688483141.884838,69.13946393538698
Brazil,2021,Hydro,44958.42885456143,7700.44841625141,1521807790.960008,366195,0.4361197905822737,33849.22092991706,3358317950.6851664,43.4416804088187
China,2017,Solar,38880.48978481497,38891.49383147621,3107573862.737721,550579,0.3249230852565563,79926.30442508994,12636744165.959578,164.3182132004879
Japan,2016,Wind,48356.26879940881,1388.1086273542105,9330004128.357666,963627,0.1993402449684185,192943.01152680605,276705913.81956345,-98.07225332906283
Russia,2008,Wind,28973.73476747664,37568.25761731203,8025174116.903332,269513,0.1157367136959059,276981.0030121379,4348026675.908878,-64.7831025449287
Russia,2019,Solar,3291.9475985729646,19297.981879732284,2560296812.795288,49290,0.3788458892265838,777745.3121991244,7310961105.505678,85.60835192347888
Russia,2021,Solar,12095.539248056632,13293.348951517051,3112060714.3179193,56835,0.1140891599648809,257289.95214644345,1516627014.9986107,-68.32299719560068
China,2011,Solar,28434.39514723162,73491.70106771658,5192166693.172703,507182,0.2605121340189756,182601.6226576289,19145479877.835476,139.67955298809446
India,2014,Geothermal,6594.605499652066,7340.120231232717,6368507631.622468,800345,0.4754869821228938,965714.724248247,3490131617.1680417,-64.37806653642538
Brazil,2009,Biomass,16193.956840066408,8333.676112932957,8471398785.03979,388800,0.2788486140695909,523120.99313987367,2323834034.1962104,-82.1695075328644
India,2015,Biomass,27624.649312593196,48367.56367057536,3038662666.547526,46392,0.4531529188877036,109998.23498799301,21917902656.808075,368.8456169803153
China,2018,Hydro,33667.88562401049,29858.275460708825,4328571855.920941,671130,0.461044933767239,128566.78629185999,13766006632.186478,106.71724089971164
Russia,2004,Solar,21032.786364468233,40352.26296758292,8872817722.525599,926251,0.0656686302547507,421856.50387791253,2649877836.760672,-80.5876707066607
Germany,2010,Solar,2531.439947498978,67219.00189262051,3375726885.9269185,392300,0.3250609709642689,1333520.4294544226,21850274022.464252,320.72947825878236
Japan,2020,Geothermal,41658.01305721415,5595.211194031173,4175307281.385336,830875,0.4417680283627413,100228.19080811332,2471785417.4602914,-61.519945405883725
France,2018,Hydro,11341.02701366473,54977.65176567442,6256784693.5348425,286503,0.3752577074362804,551694.7174181036,20630787561.817158,114.32752718880937
Russia,2007,Biomass,27534.785578035055,66741.36068777976,4880843658.310374,984352,0.2675406378786335,177261.00116079723,17856026211.29655,137.79530445686532
Japan,2013,Biomass,2860.170159621448,24069.080760976103,9316941068.193245,966384,0.1585030045102176,3257477.8940517195,3815021616.413787,-73.38435402221728
Japan,2006,Geothermal,34933.35618223264,10145.861543403173,2346228161.5251927,315905,0.3390439960435341,67162.9759615969,3439893440.97983,-4.701052808802839
China,2017,Biomass,16756.01402966701,89468.86476077484,7872167569.727859,834806,0.1278066634662008,469811.4692306868,11434717089.183382,-5.584249291759644
Japan,2017,Biomass,39097.145787886104,17554.368900535777,9821253508.14389,950626,0.4555232582902159,251201.2913021113,7996423318.800492,-47.07727325325274
Australia,2010,Wind,46677.39973854675,93905.6902066445,1537473885.691754,987493,0.3210509491173836,32938.293356176175,30148510968.366207,1174.5928442629117
Russia,2021,Solar,35785.19911707972,78140.21786317384,4416186033.098014,634047,0.4512714083194178,123408.17270987984,35262446161.50059,419.0132352485223
France,2003,Geothermal,30114.438726720356,94880.26971903264,5844965795.433187,800140,0.2679524105443913,194091.80587672663,25423396984.31681,182.72548750785631
Canada,2008,Geothermal,17700.595239258844,82371.15299233024,5051336018.697414,615672,0.2301153261515078,285376.61871923145,18954864736.305824,143.90897839688574
France,2003,Wind,35288.05484059504,57186.029995134784,4503133897.56601,308901,0.4118724412188037,127610.7146712334,23553349777.707897,239.97828409644154
Japan,2008,Geothermal,2567.2699518562586,84554.42168748776,266176246.66349837,109166,0.1324658139647535,103680.661424421,11200570293.152071,2635.169190266904
China,2010,Hydro,46502.380052995395,43528.678011704214,8925348442.414236,628108,0.4191257146229303,191933.15336210025,18243988278.24696,32.86419524538885
China,2002,Wind,5979.033712489142,64481.03926383019,9279634349.634232,531375,0.0669906831521109,1552029.1063505327,4319628870.642071,-69.74278662145758
France,2007,Solar,47561.917722572114,26548.600364441296,5931337501.354419,624243,0.460848682157689,124707.70282964226,12234887491.083914,34.07898079292492
Australia,2001,Biomass,18941.405174513955,32851.79558176856,3611636118.988672,867533,0.2812513436853721,190674.1387829136,9239611649.849575,66.28883349643621
Australia,2013,Wind,15916.37377346679,38747.06979200006,8939517786.580843,103273,0.2285643086908136,561655.4319353423,8856197220.8032,-35.6058309748739
Canada,2012,Hydro,14410.745152260026,35958.920351293156,6838575836.714734,432663,0.1201782531932474,474546.9970123124,4321480234.533525,-58.92474954556879
France,2014,Solar,26126.977807426578,23475.58020933785,5969154830.0233135,399222,0.4927962091752801,228467.099180778,11568676935.351921,25.974953274069772
France,2017,Biomass,27813.649345471,74977.5706249518,9101547537.00454,884274,0.1321133122097745,327233.1301784596,9905535196.704676,-29.25820744570783
Australia,2011,Solar,21791.96533858407,70705.24619077548,425601447.3319526,181553,0.4503286696197958,19530.200269656176,31840599452.232056,4762.856969517883
USA,2013,Biomass,36412.9646423726,27305.19192115123,8001734777.194821,800006,0.3707124053427434,219749.60994753664,10122373375.435217,-17.773546896545735
Germany,2020,Hydro,28984.267322629483,95262.08246019942,2989818487.26084,103083,0.3402423207215826,103153.15043090766,32412192013.029022,604.6556470981792
China,2016,Solar,19276.92445528741,77498.34593798804,4398771894.5215225,200073,0.4842770888908625,228188.46983212596,37530673364.70585,454.5851949595665
India,2018,Biomass,27236.98173173776,35770.8783046823,7096686668.686663,251545,0.3140015588044649,260553.34392713872,11232111547.475058,2.8771995538857884
Germany,2002,Solar,13903.277859530355,37832.46041519653,6634838646.029727,680661,0.0830128879302672,477213.986015658,3140581796.57298,-69.23243688836361
Russia,2016,Hydro,16578.359912535663,47588.982394033854,7112103622.961627,295967,0.1490000612636831,428999.229144726,7090761292.187381,-35.195055018018465
France,2019,Solar,9431.55723555201,13206.277623728469,7090542967.231883,114584,0.4276027750636948,751789.2104290334,5647040960.1678705,-48.23278497750797
Russia,2000,Geothermal,4115.672315805841,38155.20512107886,3606111395.9038777,355064,0.2053032875788835,876190.1140805006,7833389049.604142,41.196494595987076
India,2012,Wind,7679.369703478509,37964.82125768432,175723927.06680635,352104,0.4359391212339458,22882.59764173211,16550350816.878727,6021.948337110245
France,2002,Hydro,2521.9143172156423,22622.518589294217,2710993969.0310926,191992,0.2015581358383263,1074974.6533911615,4559752674.826025,9.326662932274624
Russia,2010,Hydro,20866.36026000051,6876.228315717503,2278725155.3213315,756540,0.2312677028389841,109205.68450500221,1590249526.7723637,-54.63857543380322
Australia,2007,Wind,30358.74210381059,90743.9073761562,9432044962.674404,285969,0.4590368872337081,310686.29030879727,41654800777.37467,187.05991767893772
Australia,2011,Geothermal,37413.68928467485,73075.97057248245,7280416548.70257,917214,0.1141352733789318,194592.31869134933,8340545878.721059,-25.53510111815212
India,2007,Solar,22791.16051086342,99473.16329163007,5233572554.504417,561908,0.4379427738431531,229631.68338926102,43563553054.88939,441.05124541183426
China,2012,Geothermal,7874.767769116676,60025.273190379485,360889299.0269157,192493,0.4281702004431556,45828.564042517435,25701033253.57996,4529.029361599619
Russia,2008,Hydro,44380.186755613104,99570.53342807417,5776786876.749097,85337,0.2481126364172607,130165.8983221485,24704707558.31247,177.97563343620914
Russia,2007,Biomass,12379.624461508856,76805.1354471692,5272461601.624559,843054,0.2979732064488371,425898.3475644091,22885872480.93025,182.14178189597624
